Datum;Gemeentecode;Aantal
2020-04-07;285;8
2020-04-07;289;9
2020-04-07;293;5
2020-04-07;294;1
2020-04-07;296;34
2020-04-07;297;13
2020-04-07;299;27
2020-04-07;301;12
2020-04-07;302;23
2020-04-07;303;15
2020-04-07;307;37
2020-04-07;308;7
2020-04-07;310;19
2020-04-07;312;6
2020-04-07;313;3
2020-04-07;317;1
2020-04-07;321;16
2020-04-07;327;6
2020-04-07;331;15
2020-04-07;335;11
2020-04-07;339;3
2020-04-07;340;3
2020-04-07;342;16
2020-04-07;344;134
2020-04-07;345;15
2020-04-07;351;7
2020-04-07;352;8
2020-04-07;353;26
2020-04-07;355;25
2020-04-07;356;25
2020-04-07;358;8
2020-04-07;361;36
2020-04-07;362;39
2020-04-07;363;341
2020-04-07;370;4
2020-04-07;373;15
2020-04-07;375;10
2020-04-07;376;5
2020-04-07;377;5
2020-04-07;383;13
2020-04-07;384;4
2020-04-07;385;14
2020-04-07;388;15
2020-04-07;392;37
2020-04-07;394;42
2020-04-07;396;19
2020-04-07;397;8
2020-04-07;398;22
2020-04-07;399;8
2020-04-07;400;8
2020-04-07;402;18
2020-04-07;405;22
2020-04-07;406;15
2020-04-07;415;3
2020-04-07;416;14
2020-04-07;417;8
2020-04-07;420;10
2020-04-07;431;6
2020-04-07;432;1
2020-04-07;437;4
2020-04-07;439;50
2020-04-07;441;14
2020-04-07;448;3
2020-04-07;450;3
2020-04-07;451;12
2020-04-07;453;19
2020-04-07;457;8
2020-04-07;473;7
2020-04-07;479;78
2020-04-07;482;6
2020-04-07;484;40
2020-04-07;489;21
2020-04-07;498;2
2020-04-07;501;7
2020-04-07;502;27
2020-04-07;503;29
2020-04-07;505;55
2020-04-07;512;11
2020-04-07;513;24
2020-04-07;518;151
2020-04-07;523;1
2020-04-07;530;8
2020-04-07;531;4
2020-04-07;532;15
2020-04-07;534;5
2020-04-07;537;14
2020-04-07;542;5
2020-04-07;546;25
2020-04-07;547;7
2020-04-07;553;5
2020-04-07;556;12
2020-04-07;569;7
2020-04-07;575;11
2020-04-07;579;5
2020-04-07;589;20
2020-04-07;590;3
2020-04-07;597;27
2020-04-07;599;211
2020-04-07;603;16
2020-04-07;606;27
2020-04-07;610;5
2020-04-07;613;5
2020-04-07;614;5
2020-04-07;622;22
2020-04-07;626;8
2020-04-07;627;9
2020-04-07;629;5
2020-04-07;632;33
2020-04-07;637;30
2020-04-07;638;2
2020-04-07;642;11
2020-04-07;654;4
2020-04-07;664;8
2020-04-07;668;11
2020-04-07;677;6
2020-04-07;678;1
2020-04-07;687;13
2020-04-07;703;4
2020-04-07;715;17
2020-04-07;716;31
2020-04-07;717;4
2020-04-07;718;7
2020-04-07;736;22
2020-04-07;737;4
2020-04-07;743;8
2020-04-07;744;1
2020-04-07;748;15
2020-04-07;753;24
2020-04-07;755;28
2020-04-07;756;15
2020-04-07;757;12
2020-04-07;758;127
2020-04-07;762;44
2020-04-07;765;4
2020-04-07;766;12
2020-04-07;770;18
2020-04-07;772;93
2020-04-07;777;31
2020-04-07;779;9
2020-04-07;784;15
2020-04-07;785;23
2020-04-07;786;15
2020-04-07;788;15
2020-04-07;794;54
2020-04-07;796;97
2020-04-07;797;34
2020-04-07;798;6
2020-04-07;809;20
2020-04-07;815;7
2020-04-07;820;12
2020-04-07;823;9
2020-04-07;824;13
2020-04-07;826;25
2020-04-07;828;104
2020-04-07;840;6
2020-04-07;845;18
2020-04-07;847;20
2020-04-07;848;22
2020-04-07;851;9
2020-04-07;852;10
2020-04-07;855;148
2020-04-07;856;82
2020-04-07;858;10
2020-04-07;861;16
2020-04-07;865;31
2020-04-07;866;3
2020-04-07;867;18
2020-04-07;873;4
2020-04-07;879;15
2020-04-07;880;13
2020-04-07;882;31
2020-04-07;888;11
2020-04-07;889;13
2020-04-07;893;5
2020-04-07;899;25
2020-04-07;907;12
2020-04-07;917;84
2020-04-07;928;40
2020-04-07;935;109
2020-04-07;938;11
2020-04-07;944;4
2020-04-07;946;25
2020-04-07;957;37
2020-04-07;965;15
2020-04-07;971;33
2020-04-07;981;7
2020-04-07;983;100
2020-04-07;984;33
2020-04-07;986;11
2020-04-07;988;43
2020-04-07;994;13
2020-04-07;995;33
2020-04-07;1507;36
2020-04-07;1509;5
2020-04-07;1525;11
2020-04-07;1581;19
2020-04-07;1586;4
2020-04-07;1598;6
2020-04-07;1621;26
2020-04-07;1640;47
2020-04-07;1641;21
2020-04-07;1652;61
2020-04-07;1655;9
2020-04-07;1658;8
2020-04-07;1659;27
2020-04-07;1667;7
2020-04-07;1669;21
2020-04-07;1674;15
2020-04-07;1676;9
2020-04-07;1680;1
2020-04-07;1681;2
2020-04-07;1684;8
2020-04-07;1685;26
2020-04-07;1690;5
2020-04-07;1695;1
2020-04-07;1696;6
2020-04-07;1699;1
2020-04-07;1700;8
2020-04-07;1701;3
2020-04-07;1702;16
2020-04-07;1705;21
2020-04-07;1706;45
2020-04-07;1708;9
2020-04-07;1709;7
2020-04-07;1711;30
2020-04-07;1714;6
2020-04-07;1719;15
2020-04-07;1721;72
2020-04-07;1723;14
2020-04-07;1724;9
2020-04-07;1728;13
2020-04-07;1729;13
2020-04-07;1730;7
2020-04-07;1731;6
2020-04-07;1734;47
2020-04-07;1735;13
2020-04-07;1740;29
2020-04-07;1742;17
2020-04-07;1771;20
2020-04-07;1773;9
2020-04-07;1774;16
2020-04-07;1783;38
2020-04-07;1842;3
2020-04-07;1859;2
2020-04-07;1876;2
2020-04-07;1883;74
2020-04-07;1884;5
2020-04-07;1891;2
2020-04-07;1892;14
2020-04-07;1894;124
2020-04-07;1895;1
2020-04-07;1896;25
2020-04-07;1900;14
2020-04-07;1901;5
2020-04-07;1903;36
2020-04-07;1904;25
2020-04-07;1911;26
2020-04-07;1916;15
2020-04-07;1924;39
2020-04-07;1926;15
2020-04-07;1930;25
2020-04-07;1931;33
2020-04-07;1940;12
2020-04-07;1942;19
2020-04-07;1945;25
2020-04-07;1948;150
2020-04-07;1949;6
2020-04-07;1950;5
2020-04-07;1952;4
2020-04-07;1954;34
2020-04-07;1955;5
2020-04-07;1959;24
2020-04-07;1960;24
2020-04-07;1961;20
2020-04-07;1963;57
2020-04-07;1966;5
2020-04-07;1969;12
2020-04-07;1970;4
2020-04-07;1978;15
2020-04-08;3;2
2020-04-08;10;5
2020-04-08;14;14
2020-04-08;34;83
2020-04-08;37;1
2020-04-08;47;1
2020-04-08;50;6
2020-04-08;72;2
2020-04-08;74;10
2020-04-08;80;29
2020-04-08;85;1
2020-04-08;86;5
2020-04-08;90;6
2020-04-08;98;2
2020-04-08;106;9
2020-04-08;109;9
2020-04-08;114;13
2020-04-08;118;10
2020-04-08;119;5
2020-04-08;141;15
2020-04-08;147;13
2020-04-08;148;15
2020-04-08;150;32
2020-04-08;153;42
2020-04-08;158;11
2020-04-08;160;16
2020-04-08;163;7
2020-04-08;164;14
2020-04-08;166;46
2020-04-08;168;6
2020-04-08;171;8
2020-04-08;173;13
2020-04-08;175;7
2020-04-08;177;20
2020-04-08;180;4
2020-04-08;183;10
2020-04-08;184;18
2020-04-08;189;3
2020-04-08;193;41
2020-04-08;197;1
2020-04-08;200;30
2020-04-08;202;48
2020-04-08;203;10
2020-04-08;209;17
2020-04-08;213;8
2020-04-08;214;7
2020-04-08;216;20
2020-04-08;221;4
2020-04-08;222;8
2020-04-08;225;16
2020-04-08;226;9
2020-04-08;228;44
2020-04-08;230;8
2020-04-08;232;14
2020-04-08;233;15
2020-04-08;243;11
2020-04-08;244;9
2020-04-08;246;23
2020-04-08;252;14
2020-04-08;262;5
2020-04-08;263;14
2020-04-08;267;18
2020-04-08;268;100
2020-04-08;269;17
2020-04-08;273;2
2020-04-08;274;12
2020-04-08;275;29
2020-04-08;277;1
2020-04-08;279;2
2020-04-08;281;30
2020-04-08;285;8
2020-04-08;289;10
2020-04-08;293;7
2020-04-08;294;2
2020-04-08;296;34
2020-04-08;297;14
2020-04-08;299;27
2020-04-08;301;12
2020-04-08;302;24
2020-04-08;303;16
2020-04-08;307;42
2020-04-08;308;7
2020-04-08;310;19
2020-04-08;312;7
2020-04-08;313;3
2020-04-08;317;1
2020-04-08;321;17
2020-04-08;327;7
2020-04-08;331;15
2020-04-08;335;12
2020-04-08;339;3
2020-04-08;340;3
2020-04-08;342;17
2020-04-08;344;140
2020-04-08;345;22
2020-04-08;351;7
2020-04-08;352;8
2020-04-08;353;26
2020-04-08;355;26
2020-04-08;356;26
2020-04-08;358;8
2020-04-08;361;37
2020-04-08;362;38
2020-04-08;363;340
2020-04-08;370;4
2020-04-08;373;15
2020-04-08;375;10
2020-04-08;376;5
2020-04-08;377;5
2020-04-08;383;13
2020-04-08;384;4
2020-04-08;385;16
2020-04-08;388;16
2020-04-08;392;43
2020-04-08;394;45
2020-04-08;396;19
2020-04-08;397;8
2020-04-08;398;22
2020-04-08;399;8
2020-04-08;400;8
2020-04-08;402;18
2020-04-08;405;22
2020-04-08;406;15
2020-04-08;415;3
2020-04-08;416;15
2020-04-08;417;8
2020-04-08;420;12
2020-04-08;431;7
2020-04-08;432;1
2020-04-08;437;4
2020-04-08;439;52
2020-04-08;441;14
2020-04-08;448;3
2020-04-08;450;3
2020-04-08;451;12
2020-04-08;453;21
2020-04-08;457;8
2020-04-08;473;8
2020-04-08;479;82
2020-04-08;482;7
2020-04-08;484;43
2020-04-08;489;22
2020-04-08;498;2
2020-04-08;501;8
2020-04-08;502;27
2020-04-08;503;31
2020-04-08;505;56
2020-04-08;512;13
2020-04-08;513;26
2020-04-08;518;159
2020-04-08;523;1
2020-04-08;530;11
2020-04-08;531;5
2020-04-08;532;15
2020-04-08;534;5
2020-04-08;537;16
2020-04-08;542;5
2020-04-08;546;27
2020-04-08;547;8
2020-04-08;553;5
2020-04-08;556;13
2020-04-08;569;7
2020-04-08;575;11
2020-04-08;579;5
2020-04-08;589;20
2020-04-08;590;4
2020-04-08;597;27
2020-04-08;599;230
2020-04-08;603;16
2020-04-08;606;30
2020-04-08;610;5
2020-04-08;613;6
2020-04-08;614;5
2020-04-08;622;23
2020-04-08;626;8
2020-04-08;627;9
2020-04-08;629;6
2020-04-08;632;34
2020-04-08;637;31
2020-04-08;638;2
2020-04-08;642;11
2020-04-08;654;4
2020-04-08;664;8
2020-04-08;668;11
2020-04-08;677;6
2020-04-08;678;1
2020-04-08;687;13
2020-04-08;703;4
2020-04-08;715;16
2020-04-08;716;32
2020-04-08;717;4
2020-04-08;718;8
2020-04-08;736;23
2020-04-08;737;4
2020-04-08;743;9
2020-04-08;744;1
2020-04-08;748;15
2020-04-08;753;25
2020-04-08;755;28
2020-04-08;756;16
2020-04-08;757;13
2020-04-08;758;129
2020-04-08;762;46
2020-04-08;765;4
2020-04-08;766;13
2020-04-08;770;18
2020-04-08;772;94
2020-04-08;777;33
2020-04-08;779;9
2020-04-08;784;16
2020-04-08;785;24
2020-04-08;786;16
2020-04-08;788;15
2020-04-08;794;59
2020-04-08;796;101
2020-04-08;797;35
2020-04-08;798;6
2020-04-08;809;20
2020-04-08;815;7
2020-04-08;820;12
2020-04-08;823;9
2020-04-08;824;14
2020-04-08;826;27
2020-04-08;828;107
2020-04-08;840;6
2020-04-08;845;20
2020-04-08;847;20
2020-04-08;848;22
2020-04-08;851;9
2020-04-08;852;11
2020-04-08;855;150
2020-04-08;856;84
2020-04-08;858;10
2020-04-08;861;17
2020-04-08;865;32
2020-04-08;866;4
2020-04-08;867;19
2020-04-08;873;4
2020-04-08;879;15
2020-04-08;880;14
2020-04-08;882;33
2020-04-08;888;11
2020-04-08;889;14
2020-04-08;893;5
2020-04-08;899;28
2020-04-08;907;13
2020-04-08;917;87
2020-04-08;928;42
2020-04-08;935;112
2020-04-08;938;11
2020-04-08;944;4
2020-04-08;946;25
2020-04-08;957;40
2020-04-08;965;15
2020-04-08;971;34
2020-04-08;981;7
2020-04-08;983;101
2020-04-08;984;34
2020-04-08;986;12
2020-04-08;988;49
2020-04-08;994;13
2020-04-08;995;34
2020-04-08;1507;36
2020-04-08;1509;5
2020-04-08;1525;11
2020-04-08;1581;19
2020-04-08;1586;4
2020-04-08;1598;6
2020-04-08;1621;26
2020-04-08;1640;50
2020-04-08;1641;21
2020-04-08;1652;62
2020-04-08;1655;9
2020-04-08;1658;8
2020-04-08;1659;27
2020-04-08;1667;7
2020-04-08;1669;22
2020-04-08;1674;15
2020-04-08;1676;9
2020-04-08;1680;1
2020-04-08;1681;2
2020-04-08;1684;9
2020-04-08;1685;28
2020-04-08;1690;5
2020-04-08;1695;1
2020-04-08;1696;6
2020-04-08;1699;1
2020-04-08;1700;8
2020-04-08;1701;4
2020-04-08;1702;17
2020-04-08;1705;21
2020-04-08;1706;48
2020-04-08;1708;10
2020-04-08;1709;7
2020-04-08;1711;32
2020-04-08;1714;6
2020-04-08;1719;16
2020-04-08;1721;75
2020-04-08;1723;15
2020-04-08;1724;9
2020-04-08;1728;13
2020-04-08;1729;13
2020-04-08;1730;7
2020-04-08;1731;6
2020-04-08;1734;47
2020-04-08;1735;13
2020-04-08;1740;30
2020-04-08;1742;18
2020-04-08;1771;20
2020-04-08;1773;9
2020-04-08;1774;16
2020-04-08;1783;38
2020-04-08;1842;3
2020-04-08;1859;2
2020-04-08;1876;2
2020-04-08;1883;76
2020-04-08;1884;5
2020-04-08;1891;2
2020-04-08;1892;16
2020-04-08;1894;128
2020-04-08;1895;1
2020-04-08;1896;27
2020-04-08;1900;14
2020-04-08;1901;5
2020-04-08;1903;37
2020-04-08;1904;25
2020-04-08;1911;26
2020-04-08;1916;16
2020-04-08;1924;40
2020-04-08;1926;15
